asn,cti,hegemony
47887-AL-HADATHEH LIL-ITISALAT WA AL-TECHN,0.00298,0.00536211264849
8447-A1 Telekom Austria AG,0.00017,0.0
6453-TATA COMMUNICATIONS (AMERICA) INC,0.09813,0.143023239157
1836-green.ch AG,2e-05,5.39350190221e-06
29075-Lost Oasis SARL,0.0003,0.0
12389-PJSC Rostelecom,1e-05,4.71758194192e-07
62-CyrusOne LLC,0.00024,0.000233918528689
3549-Level 3 Communications Inc.,4e-05,6.78330049217e-06
35280-ACORUS NETWORKS SAS,3e-05,0.0
5400-British Telecommunications plc,0.00015,0.000500428146457
7473-Singapore Telecommunications Ltd,3e-05,1.58460933816e-05
3320-Deutsche Telekom AG,0.0,9.52925419315e-07
8220-COLT Technology Services Group Limit,6e-05,2.42438319275e-05
1273-Vodafone Group PLC,1e-05,0.000152930597262
15570-InterNAP Network Services U.K. Limit,0.00016,3.53425054433e-05
25091-IP-Max SA,2e-05,0.0
2603-NORDUnet,0.00012,0.000293439812779
208293-unknown,0.00024,0.000365434435755
3303-Swisscom (Switzerland) Ltd,5e-05,0.0
9002-RETN Limited,0.00912,0.0142555574821
15802-Emirates Integrated Telecommunicatio,0.00026,0.000397573258472
31133-PJSC MegaFon,0.00077,2.99215469705e-05
59689-Keyade SAS,2e-05,0.0
13030-Init7 (Switzerland) Ltd.,4e-05,9.64793441107e-06
206610-Pindo S.a.,0.00236,0.0
50597-ScopeSky Communication and Internet ,1e-05,2.09102176503e-05
48237-Bayanat Al-Oula For Network Services,0.00034,0.000779858231769
30781-Jaguar Network SAS,0.00013,0.0
5511-Orange S.A.,0.16371,0.289169197793
8732-OJSC Comcor,1e-05,0.0
202984-Chernyshov Aleksandr Aleksandrovich,0.0001,0.0
1916-AssociaÃ§Ã£o Rede Nacional de En,6e-05,0.0
23201,0.0,1.35699839642e-07
45629,0.0,3.87642985646e-08
57324,0.0,9.70885819823e-05
27884,0.0,1.35690361189e-07
36873,0.0,1.35699839642e-07
47123,0.0,7.97023339038e-07
64067,0.0,3.62195036918e-08
4788,0.0,1.13382722753e-07
8781,0.0,4.07208175328e-07
38193,0.0,1.35699839642e-07
38195,0.0,6.31173612982e-08
198605,0.0,9.01115273314e-09
50710,0.0,2.08480199337e-05
7617,0.0,5.42799358568e-07
45430,0.0,5.42760386443e-07
8452,0.0,5.42799358568e-07
133372,0.0,5.42793769064e-07
45595,0.0,5.42767034259e-07
18678,0.0,9.4984376329e-07
33489,0.0,6.7030861724e-07
136039,0.0,2.64117487283e-07
27775,0.0,1.35690096611e-07
38040,0.0,5.42800232398e-07
260,0.0,6.77546483073e-07
11271,0.0,1.24135831211e-06
8151,0.0,1.35699839642e-07
35432,0.0,1.35699839642e-07
37054,0.0,1.35703439205e-07
18403,0.0,5.42721417376e-07
14745,0.0,1.48205365288e-05
59318,0.0,5.4276061576e-07
262589,0.0,2.71625843887e-07
18809,0.0,5.42799358568e-07
29049,0.0,2.80544359737e-05
37100,0.0,2.57499731447e-06
57463,0.0,4.43615953214e-05
9260,0.0,1.35690361189e-07
60051,0.0,1.82252954428e-05
4635,0.0,3.0027807468e-08
17557,0.0,9.49832528322e-07
58717,0.0,1.35684207155e-07
10075,0.0,1.35699839642e-07
64049,0.0,5.42799358568e-07
52391,0.0,2.71396884532e-07
30282,0.0,1.27386484832e-05
5416,0.0,5.42799358568e-07
21508,0.0,5.95175025806e-07
8346,0.0,4.49935201082e-05
52468,0.0,1.35690361189e-07
7738,0.0,1.24135815952e-06
3292,0.0,7.76223539481e-07
57187,0.0,1.63233377806e-06
42961,0.0,5.42760386443e-07
23243,0.0,1.35691758565e-07
9121,0.0,1.65189463297e-06
13789,0.0,0.000155295439343
45671,0.0,6.31173612982e-08
63927,0.0,1.35690096611e-07
30844,0.0,1.35699839642e-07
15739,0.0,5.42793769064e-07
1239,0.0,7.09191458102e-07
3741,0.0,5.25362937803e-06
18101,0.0,6.23469499268e-06
55805,0.0,1.35699839642e-07
42020,0.0,5.42793769064e-07
6774,0.0,1.50989118197e-08
4755,0.0,5.08847242169e-05
13335,0.0,2.8619347551e-07
36912,0.0,4.48292031431e-05
15830,0.0,9.42716487368e-06
8551,0.0,5.42760386443e-07
45356,0.0,1.35699839642e-07
328196,0.0,1.12282984228e-07
3758,0.0,6.88014570169e-06
1221,0.0,1.49731927262e-05
37002,0.0,1.35690096611e-07
9329,0.0,5.42791219347e-07
7018,0.0,8.4222884306e-06
9873,0.0,1.35691758565e-07
48910,0.0,1.17964416638e-05
45204,0.0,1.35698442266e-07
26337,0.0,4.26025470614e-07
137187,0.0,5.42793769064e-07
30990,0.0,6.01768842274e-06
55644,0.0,3.0118112245e-06
15808,0.0,4.44127683192e-08
33667,0.0,6.7030861724e-07
33666,0.0,6.7030861724e-07
36925,0.0,9.00067242118e-05
17882,0.0,1.35698442266e-07
33660,0.0,5.01372328894e-07
23520,0.0,4.62078692811e-07
8100,0.0,8.21611764262e-06
18209,0.0,2.7137739847e-07
23889,0.0,5.42799358568e-07
56704,0.0,6.69246830496e-07
18200,0.0,1.35699839642e-07
37461,0.0,4.48578202685e-05
55944,0.0,1.35699839642e-07
4775,0.0,1.08559871714e-06
8529,0.0,4.07070289833e-07
4609,0.0,5.42799358568e-07
37468,0.0,5.42760606596e-07
14259,0.0,5.42779405671e-07
12182,0.0,1.12076793435e-05
12180,0.0,6.93303340848e-05
55836,0.0,5.42799358568e-07
29208,0.0,2.12212714325e-05
11081,0.0,2.71396884532e-07
13767,0.0,3.38411046747e-06
4837,0.0,4.28837127317e-09
29791,0.0,8.15036418445e-05
7991,0.0,8.76044484858e-07
38082,0.0,5.42799358568e-07
8932,0.0,9.6717483866e-05
37271,0.0,4.99503263728e-06
55410,0.0,3.4327698549e-05
196925,0.0,4.35688169293e-08
45489,0.0,5.42791219347e-07
15924,0.0,6.23387092591e-06
3908,0.0,2.10720532804e-07
38740,0.0,1.46664675807e-08
60171,0.0,1.12282984228e-07
58453,0.0,8.64278296883e-08
17941,0.0,7.27324766417e-06
4766,0.0,1.02733705652e-08
57293,0.0,1.35699839642e-07
10089,0.0,2.71380193222e-07
209565,0.0,2.91970192397e-05
58299,0.0,3.49804779757e-08
13101,0.0,2.98528738497e-07
12491,0.0,4.4847890727e-05
262206,0.0,1.35691758565e-07
17501,0.0,5.42793769064e-07
31126,0.0,5.42793769064e-07
27814,0.0,5.42799358568e-07
45758,0.0,5.03763212481e-07
37447,0.0,8.19455148738e-05
20473,0.0,8.12549245687e-07
34549,0.0,0.00056209528123
27947,0.0,5.42799358568e-07
24482,0.0,5.84006591033e-05
58601,0.0,1.35690974851e-07
39216,0.0,2.92056646995e-05
27759,0.0,1.35699839642e-07
9299,0.0,5.42799358568e-07
15964,0.0,4.48292031431e-05
37282,0.0,2.62252840151e-07
4809,0.0,2.83072021822e-08
46650,0.0,1.35699839642e-07
12180-Internap Network Services Corporatio,0.00643,0.000716181655287
56611-REBA Communications BV,0.00031,1.50938477975e-06
8447-A1 Telekom Austria AG,0.00057,0.0
42708-Portlane AB,0.07862,0.0405943283373
2914-NTT America Inc.,0.00398,0.00188661715622
6453-TATA COMMUNICATIONS (AMERICA) INC,0.01206,0.00459710507715
8473-Bahnhof Internet AB,0.00517,0.00409006577838
1836-green.ch AG,0.00045,5.57148205199e-05
2516-KDDI CORPORATION,0.00114,0.0
29075-Lost Oasis SARL,0.00019,0.0
20764-CJSC RASCOM,0.00051,0.0
6939-Hurricane Electric Inc.,0.00858,0.0180839623229
12956-Telefonica International Wholesale S,0.00114,0.0
3549-Level 3 Communications Inc.,0.00533,0.00403704992277
61218-FM GROUP WORLD Artur Trawinski Sp.zo,0.00219,0.00193645167544
12129-123.Net Inc.,0.00534,0.00409006577838
12552-IP-Only Networks AB,0.07858,0.0902877765707
6762-TELECOM ITALIA SPARKLE S.p.A.,0.00066,0.000199450947618
57717-FiberXpress BV,0.00354,0.00335469848526
28917-LLC "TRC FIORD",3e-05,0.0
3320-Deutsche Telekom AG,6e-05,5.77231439091e-06
3356-Level 3 Communications Inc.,0.04345,0.0424373862726
2497-Internet Initiative Japan Inc.,0.00019,0.0
58057-TeleMontazh Ltd.,0.00273,0.00198877383444
286-KPN B.V.,6e-05,1.30907130099e-05
52320-GlobeNet Cabos Submarinos Colombia S,0.00051,0.0
3257-GTT Communications Inc.,0.03303,0.0395428748771
99999-KN,0.0,0.0
1273-Vodafone Group PLC,0.01577,0.000333764965092
8468-ENTANET International Limited,0.00019,0.0
15412-Reliance Globalcom Limited,0.00019,3.31342219512e-05
24961-myLoc managed IT AG,0.00096,0.00163522499907
25091-IP-Max SA,0.00019,0.0
2603-NORDUnet,0.00019,0.0
59689-Keyade SAS,0.00032,0.0
6830-Liberty Global Operations B.V.,0.04393,0.0169594952305
1916-AssociaÃ§Ã£o Rede Nacional de En,0.00044,0.0
8732-OJSC Comcor,0.00038,0.0
35788-Forcepoint Cloud Ltd,0.00013,0.0
3303-Swisscom (Switzerland) Ltd,0.00019,0.0
9002-RETN Limited,0.00243,0.00259877108046
3267-State Institute of Information Techn,0.00013,0.0
21320-GEANT Limited,0.00044,0.0
2828-MCI Communications Services Inc. d/b,2e-05,0.0
4230-CLARO S.A.,0.00032,0.0
13194-UAB "Bite Lietuva",0.00256,0.00180311896696
6661-POST Luxembourg,0.00038,0.0
13030-Init7 (Switzerland) Ltd.,0.00028,9.97402723884e-05
206610-Pindo S.a.,0.00336,0.0
1299-Telia Company AB,0.0747,0.114744795862
2647-Societe Internationale de Telecommun,0.08527,0.0244366928983
12182-Internap Network Services Corporatio,0.00325,0.000115775215137
7922-Comcast Cable Communications LLC,0.00054,0.0
37468-Angola Cables,6e-05,0.0
30781-Jaguar Network SAS,0.00019,0.0
5511-Orange S.A.,0.10499,0.0929999031475
6079-RCN,0.00019,0.0
174-Cogent Communications,0.04552,0.078413471598
63351-Southern Caribbean Fiber,0.13317,0.10225164446
12874-Fastweb SpA,6e-05,0.0
3491-PCCW Global Inc.,0.03479,0.0243220353782
33891-Core-Backbone GmbH,0.0005,0.000606227364538
23520-Columbus Networks USA Inc.,0.35076,0.155422499578
6461-Zayo Bandwidth,0.0317,0.00932335000842
13536-Tech Valley Communications,0.00013,0.0
9121,0.0,1.70800452705e-05
64067,0.0,2.13798348361e-07
38195,0.0,3.72572405003e-07
5583,0.0,0.00569684801046
198605,0.0,5.31914955977e-08
4862,0.0,0.00982494794607
10282,0.0,0.00318471962379
260,0.0,6.96520386206e-06
29208,0.0,0.000219215520918
51375,0.0,0.000120503261504
14745,0.0,0.000153095993602
32787,0.0,8.446556393e-07
393676,0.0,6.15299098611e-05
6853,0.0,0.00919400708751
9498,0.0,0.000133800971065
4657,0.0,0.00506015470047
30282,0.0,0.000131590110984
4805,0.0,0.00140364433849
34984,0.0,6.00822725147e-06
45671,0.0,3.72572405003e-07
23498,0.0,3.7198885301e-05
30844,0.0,0.000610074485744
3741,0.0,5.4927188876e-05
18101,0.0,3.03943501996e-05
57187,0.0,1.68820684072e-05
4755,0.0,0.000182195354376
13335,0.0,1.68935755985e-06
7545,0.0,3.9253895449e-05
3758,0.0,7.08404894878e-05
1221,0.0,0.000194536506067
4637,0.0,0.000380006293401
48910,0.0,0.000121857123997
39386,0.0,2.47496236609e-05
27325,0.0,5.17729845364e-05
15802,0.0,1.68820684072e-05
29791,0.0,0.000841931802271
14813,0.0,0.00752044352798
37271,0.0,5.04106861092e-05
55410,0.0,0.000134653165579
36937,0.0,0.000197514448611
40676,0.0,0.000163602631135
15570,0.0,0.000365087726526
58453,0.0,0.00125749600874
6505,0.0,6.68427217265e-05
4004,0.0,0.002545555797
58299,0.0,2.06484563668e-07
7473,0.0,0.000431828115332
7474,0.0,0.000134794062142
2874,0.0,0.00963778402301
209,0.0,4.70806407489e-06
13789,0.0,0.00160420032985
200612,0.0,1.92108261789e-05
34549,0.0,2.46680819452e-05
9848-Sejong Telecom,0.00707,0.00682124489438
703-MCI Communications Services Inc. d/b,0.0,5.34038332745e-07
9842-Lotte Data Communication Company,9e-05,0.000128551699584
42708-Portlane AB,0.0,1.76730260173e-07
2914-NTT America Inc.,0.08587,0.0982327716295
999999-unknown,0.0,0.0
2764-iiNet Technologies (SA) Pty Ltd,0.0,4.32077367154e-08
42-WoodyNet,0.0,4.1831546502e-07
9689-FCABLE-AS,0.00023,0.000412248806843
45430-Advance Datanetwork Communications C,0.0,1.21036419399e-07
41327-TechInfoTel Ltd.,0.0,0.0
133731-Xinyuan Interconnect (HK) Limited,0.0,2.86238757227e-07
33652-Comcast Cable Communications LLC,1e-05,8.51672365921e-06
9286-KINX,0.00173,0.00218875196296
3216-PJSC "Vimpelcom",0.0,4.84510303856e-07
6939-Hurricane Electric Inc.,0.21942,0.20251910519
45474-Suite 2101~02 21/F Tower 2 Nina Towe,0.0,7.14957077584e-06
8551-Bezeq International-Ltd,0.0,2.88160002688e-06
6421-TATA COMMUNICATIONS (AMERICA) INC,1e-05,4.2525118303e-06
9505-Data Communication Business Group,2e-05,5.85787001126e-05
3223-Voxility S.R.L.,1e-05,5.47712464112e-06
15412-Reliance Globalcom Limited,0.00294,0.00462753815125
11164-Internet2,0.00241,0.0
135391-AOFEI DATA INTERNATIONAL COMPANY LIM,0.0,2.15172690936e-06
9957-KINX,0.007,0.0112200790138
57717-FiberXpress BV,0.0,3.52972074028e-06
45996-DAOU TECHNOLOGY,0.0001,0.000141655208697
40065-CNSERVERS LLC,0.0,1.27007888226e-07
45400-Korea Telecom,2e-05,2.97076830031e-05
41689-Asiatech Data Transfer Inc PLC,0.0,8.60690763754e-06
136038-HDTIDC LIMITED,0.0,1.21129316198e-08
10049-SK Co.,6e-05,7.9613895647e-05
20080-Florida International University,0.0,0.0
17676-Softbank BB Corp.,0.0,1.55092023214e-06
27066-DoD Network Information Center,0.00107,0.0015148157442
22388-Indiana University,0.0,0.0
62874-Web2Objects LLC,0.0,2.15172690936e-06
21385-Trusted Network GmbH,0.0,0.0
198385-AlpineDC SA,0.0003,0.0
32787-Akamai Technologies Inc.,0.0,1.57672344265e-06
23816-Yahoo Japan Corporation,0.0,3.49943778099e-07
12552-IP-Only Networks AB,0.0,6.267774776e-06
20562-Broadband Hosting B.V,0.0,0.0
7545-TPG Telecom Limited,0.0,3.9821720757e-07
36351-SoftLayer Technologies Inc.,0.0,3.28634106128e-06
13335-Cloudflare Inc,0.0,6.46517913854e-06
4670-Shinbiro,0.0001,6.70855755125e-06
2687-AT&T Global Network Services LLC,0.0,1.15978281866e-06
17579-KISTI,0.00026,4.05173363832e-06
2516-KDDI CORPORATION,0.00015,0.000202103949561
10429-Telefonica Data S.A.,0.0,1.40855916078e-07
4657-Singapore Government Network AS,1e-05,2.08995920202e-05
23911-CERNET2 IX at Peking University,0.0,0.0
38623-ISP/IXP IN CAMBODIA WITH THE BEST VE,0.0,3.5514136795e-07
12578-SIA Lattelekom,0.0,5.91228403492e-07
4230-CLARO S.A.,0.00975,0.0
23575-SK Broadband Co Ltd,1e-05,1.83993510536e-05
17941-Equinix Jpapan Enterprise K.K.,0.0,1.02768136679e-07
49832-FotoLab Ltd,0.0,4.76859526245e-07
4694-Yahoo Japan Corporation,0.0,1.55124498117e-06
23563-Tbroad Suwon Broadcasting Corporatio,0.02645,0.0197993082603
37468-Angola Cables,0.0,1.0323646418e-08
1239-Sprint,0.01863,0.0223889473568
17984-PCCW-HKT Network Services Limited,0.0,6.19853149263e-08
23059-Limelight Networks Inc.,0.0,0.0
198605-AVAST Software s.r.o.,0.0,3.14812220531e-10
8218-Zayo France SAS,0.0,1.41096846516e-07
12874-Fastweb SpA,0.0,0.0
9381-WTT HK Limited,0.0,3.70282116019e-07
1853-ACONET,0.0,0.0
1257-TELE2,1e-05,0.0
20764-CJSC RASCOM,0.0,1.32105394058e-06
6777-Amsterdam Internet Exchange B.V.,0.0,0.0
9526-KOSCOM,0.0,2.15172690936e-06
45250-Vocom International Telecommunicatio,4e-05,5.31296313979e-05
58453-Level 30 Tower 1,1e-05,1.09296683577e-05
29208-Dial Telecom a.s.,0.0003,0.0
38561-Domestic-ASN,0.0,0.0
57724-DDOS-GUARD LTD,0.0,2.54273331139e-06
48858-LLC Milecom,0.0,1.99546580975e-06
21320-GEANT Limited,0.0,0.0
1273-Vodafone Group PLC,3e-05,9.95983601577e-06
55805-MobiCom Corporation,0.0,9.13457665273e-08
20485-Closed Joint Stock Company TransTele,0.0,6.03209185492e-06
4847-China Networks Inter-Exchange,0.0,2.19297010785e-08
8763-DENIC eG,0.0,3.06725546361e-06
18168-CMB TAEGU BROADCAST SUSEONG,2e-05,2.05726084994e-05
24785-Broadband Hosting B.V,0.0,0.0
31500-LLC GLOBALNET,0.0,0.0
701-MCI Communications Services Inc. d/b,3e-05,4.86655588286e-05
10229-YAHOO! SGA,0.0,6.45518072809e-06
10059-LG DACOM KIDC,0.0,1.07586345468e-06
6762-TELECOM ITALIA SPARKLE S.p.A.,0.00039,1.60583325958e-05
3491-PCCW Global Inc.,0.00107,0.00206819270724
18302-SK Telecom,0.00045,0.000381333181869
4862-Orange Business,0.0001,1.03375378414e-05
48159-Telecommunication Infrastructure Com,0.0,6.67272120834e-06
8966-Emirates Telecommunications Corporat,0.0,1.66834307404e-06
13101-ennit server GmbH,0.0,2.48233017102e-06
58057-TeleMontazh Ltd.,0.0,1.04626634584e-06
3257-GTT Communications Inc.,9e-05,0.00158206743946
10160-KDDI KOREA,1e-05,8.77567053234e-06
38195-SUPERLOOP (AUSTRALIA) PTY LTD,0.0,2.69895255738e-07
61218-FM GROUP WORLD Artur Trawinski Sp.zo,0.0,1.01874038328e-06
9952-Hostway IDC,0.0,2.15172690936e-06
4635-The Hong Kong Internet Exchange Limi,0.0,4.13579473844e-06
13193-Nerim SAS,0.0,0.0
55720-Gigabit Hosting Sdn Bhd,0.0,2.0994659219e-06
9845-CJ Hello Co. Ltd.,0.00195,0.00255409984143
49666-Telecommunication Infrastructure Com,0.0,8.60690763754e-06
5539-SpaceNet AG,0.0,4.96966191168e-07
28917-LLC "TRC FIORD",0.00123,0.0
714-Apple Inc.,0.0,4.26659365808e-06
17878-,0.0,2.15172690938e-06
38930-LeaseWeb Network B.V.,0.0,0.0
33991-Igra-Service LLC,0.0,6.52076277079e-06
21859-Zenlayer Inc,1e-05,7.81189731162e-06
24151-China Internet Network Infomation Ce,0.0,2.00520036816e-06
10158-Kakao Corp,0.00038,0.000477683373882
17457-YAHOO! SGA,0.0,4.26909638086e-07
33438-Highwinds Network Group Inc.,0.0,1.93896359414e-07
9973-BSITC,0.0,1.45275325377e-07
4713-NTT Communications Corporation,0.0,2.33518485182e-09
10021-KVH Co.Ltd,0.0,6.73030190875e-07
41095-IPTP LTD,0.0,1.18481660012e-07
33891-Core-Backbone GmbH,0.0,9.90917112828e-06
7552-Viettel Group,0.0,3.63622514905e-07
702-MCI Communications Services Inc. d/b,0.0,1.68107917572e-06
9858-,0.0,2.01501092045e-06
8758-Iway AG,0.0,0.0
10099-China Unicom Global,0.0,1.7871120661e-07
23576-NBP,0.00017,0.000105895702897
8496-Optibit LLC,1e-05,6.60655707486e-06
56611-REBA Communications BV,0.0,1.58813281896e-09
198949-SECURITYDAM LTD,0.0,4.32266378823e-06
3908-Qwest Communications Company LLC,0.00034,0.00140360636268
16735-ALGAR TELECOM S/A,0.0,2.94463087306e-06
57866-Fusix Networks B.V.,0.0,0.0
55933-Pang International Limited-AS number,0.0,7.32668032974e-07
11537-Internet2,3e-05,0.0
3267-State Institute of Information Techn,3e-05,0.0
9457-DREAMLINE CO.,0.00388,0.00352035597857
43754-Asiatech Data Transfer Inc PLC,0.0,8.60690763754e-06
18101-BSES TeleCom Limited,0.0,2.25481673629e-07
17841-National Computing and information S,0.0011,0.00144454695606
12956-Telefonica International Wholesale S,2e-05,5.692966001e-07
7474-Optus Vision,1e-05,9.54459971359e-07
1237-KISTI,0.00115,0.00150172127849
4637-Telstra Global - Customer AS Number,0.00013,0.000233519167086
200780-APPLIWAVE SAS,0.0,0.0
44217-IQ Networks,0.0,4.61150540404e-07
2607-Zdruzenie pouzivatelov Slovenskej ak,0.0,0.0
13094-LLC Milecom,0.0,7.09499584605e-08
4766-Korea Telecom,0.05868,0.0712787986215
15576-NTS workspace AG,0.00031,0.0
3356-Level 3 Communications Inc.,0.05422,0.0560744468412
2497-Internet Initiative Japan Inc.,0.0,6.6080340477e-06
286-KPN B.V.,1e-05,1.16491373905e-08
52320-GlobeNet Cabos Submarinos Colombia S,0.00727,2.34899256796e-06
20965-GEANT Limited,5e-05,0.0
18881-TELEFÃNICA BRASIL S.A,0.0,2.14804507498e-08
8468-ENTANET International Limited,0.00123,0.0
24961-myLoc managed IT AG,0.0,8.60269204461e-07
15440-UAB "Baltnetos komunikacijos",0.0,1.4896570911e-06
12880-Information Technology Company (ITC),0.0,4.29511407397e-06
38095-QRIXNETSDM-AS-KR,0.00057,0.000753104418282
6830-Liberty Global Operations B.V.,0.0,7.15082423778e-06
7562-HCN Dongjak,0.00524,0.00469291638935
24490-CERNET2 IX at Peking University,5e-05,0.0
9270-National Infomation Society Agency,9e-05,0.0
9304-Hutchison Global Communications,1e-05,2.01433985037e-05
8359-MTS PJSC,0.0,1.10956958891e-06
6661-POST Luxembourg,0.0,0.0
135067-LOGICOM TECHNOLOGY CO.LIMITED,0.0,1.08378259447e-07
1764-Next Layer Telekommunikationsdienstl,0.0,0.0
209-Qwest Communications Company LLC,0.00115,0.00220707610503
17857-NAKDONGDIGITALBUSANNET-AS-KR,0.00083,0.000568055904076
1299-Telia Company AB,0.01099,0.0343030053318
12182-Internap Network Services Corporatio,0.0,3.37197926202e-07
7922-Comcast Cable Communications LLC,0.0,6.530106888e-06
4755-Tata Communications,0.0,1.16965810551e-05
4809-China Telecom Next Generation Carrie,1e-05,7.91861440114e-06
34984-TELLCOM ILETISIM HIZMETLERI A.S.,0.0,5.87474331002e-08
174-Cogent Communications,0.00918,0.0295116607666
9929-CNCGROUP old Jitong IP network,0.0,7.94009913608e-09
3741-Internet Solutions,0.0,8.70850586597e-07
41032-IQ Networks,0.0,4.61150540404e-07
6619-SamsungSDS Inc.,1e-05,1.34744262774e-05
5713-Telkom SA Ltd.,0.0,0.0
721-DoD Network Information Center,0.00053,0.0015148157442
10036-DLIVE,0.00174,0.00214312000174
8447-A1 Telekom Austria AG,0.00123,0.0
9950-DACOM-PUBNETPLUS,1e-05,1.92887893472e-05
1221-Telstra Managed Network Services,0.0,1.75297765018e-06
136800-ICIDC NETWORK,0.0,1.54491147995e-06
6453-TATA COMMUNICATIONS (AMERICA) INC,0.02714,0.010254848701
4538-China Education and Research Network,0.0,0.0
22822-Limelight Networks Inc.,4e-05,3.73404491364e-05
1836-green.ch AG,0.0,2.93107947546e-08
22356-Durand do Brasil Ltda,0.0,3.92121404149e-08
29075-Lost Oasis SARL,0.00123,0.0
19551-Incapsula Inc,0.0,4.07510881636e-06
12389-PJSC Rostelecom,0.0,2.4780317012e-06
7497-Beijing Primezone Technologies Inc.,0.0,1.93676694578e-06
9293-NTT Com Asia Limited,0.0,1.32698551804e-06
8764-Telia Lietuva AB,0.0,1.21341224846e-07
13030-Init7 (Switzerland) Ltd.,0.00063,7.29595966582e-08
45370-BROADBANDIDC,0.0,4.30345381875e-06
206264-Amarutu Technology Ltd,0.0,8.01108421264e-07
136743-Internet Keeper Technology(Internati,0.0,1.72198232913e-06
3549-Level 3 Communications Inc.,0.0,2.28665054639e-06
16265-LeaseWeb Network B.V.,0.0,0.0
34636-Laser Company Ltd,1e-05,8.60690763754e-06
35280-ACORUS NETWORKS SAS,0.00086,6.31759705159e-10
13237-euNetworks Managed Services GmbH,0.0,7.46058595373e-07
2828-MCI Communications Services Inc. d/b,0.0,9.23287749878e-07
64050-BGPNET Global ASN,4e-05,5.277654281e-05
18033-CMB TAEGU BROADCASTING,1e-05,3.9048988825e-06
134190-IPDC SOLUTIONS SDN BHD,0.0,3.55083543625e-07
4134-No.31Jin-rong Street,0.0,8.13972465405e-07
38082-True International Gateway Co. Ltd.,1e-05,7.97732677172e-06
5400-British Telecommunications plc,0.0,1.4484563364e-06
